id,date_start,date_end,latitude,longitude,type_of_violence,best
550910,2024-10-13,2024-10-13,49.581751,38.165969,1,3
550913,2024-10-14,2024-10-14,49.8775,37.497109,1,2
550914,2024-10-14,2024-10-14,48.14708,37.30032,1,5
550915,2024-10-14,2024-10-14,50.29078,36.94108,1,5
550919,2024-10-14,2024-10-14,46.5486,32.92787,1,7
550920,2024-10-14,2024-10-14,49.402753,38.006491,1,1
550922,2024-10-15,2024-10-15,47.874642,37.343497,1,10
550925,2024-10-15,2024-10-15,47.45418,35.734,1,5
550926,2024-10-15,2024-10-15,49.62816,38.03326,1,3
550927,2024-10-15,2024-10-15,48.221848,37.198509,1,6
550928,2024-10-15,2024-10-15,47.9648,37.43602,1,5
550933,2024-10-26,2024-10-26,49.5,36.5,1,2
550934,2024-10-26,2024-10-26,48.14,37.74,1,2
550936,2024-10-16,2024-10-16,49.0,38.76,1,10
550937,2024-10-16,2024-10-16,48.85489,38.26829,1,5
550939,2024-10-16,2024-10-16,48.221848,37.198509,1,5
550940,2024-10-16,2024-10-16,48.628643,38.130724,1,1
550941,2024-10-16,2024-10-16,48.20135,37.33929,1,5
550942,2024-10-16,2024-10-16,47.45418,35.734,1,5
550944,2024-10-16,2024-10-16,48.807965,38.240373,1,5
550946,2024-10-16,2024-10-16,48.925685,38.244491,1,13
550950,2024-10-17,2024-10-17,47.9648,37.43602,1,6
550951,2024-10-26,2024-10-26,48.14,37.74,1,2
550957,2024-10-27,2024-10-27,49.5,36.5,1,2
550959,2024-10-27,2024-10-27,47.83972,35.14057,1,1
550960,2024-10-27,2024-10-27,46.6406,32.61589,1,1
550961,2024-10-27,2024-10-27,48.14,37.74,1,2
550964,2024-10-17,2024-10-17,47.941669,37.504218,1,12
550965,2024-10-17,2024-10-17,47.874642,37.343497,1,5
550966,2024-10-17,2024-10-17,47.86651,37.40701,1,5
550968,2024-10-17,2024-10-17,47.874642,37.343497,1,10
550969,2024-10-17,2024-10-17,49.56723,37.8322,1,1
550971,2024-10-17,2024-10-17,47.370233,35.663273,1,1
550972,2024-10-17,2024-10-17,47.702784,37.201793,1,5
550973,2024-10-17,2024-10-17,48.20135,37.33929,1,5
550975,2024-10-17,2024-10-17,49.06993,37.95459,1,1
550978,2024-10-28,2024-10-28,46.618259,32.710731,1,1
550985,2024-10-18,2024-10-18,47.9648,37.43602,1,11
550986,2024-10-18,2024-10-18,48.39489,37.79102,1,5
550987,2024-10-18,2024-10-18,46.6406,32.61589,1,2
550988,2024-10-18,2024-10-18,48.193729,37.541002,1,3
550993,2024-10-18,2024-10-18,47.973271,37.3965,1,12
550994,2024-10-18,2024-10-18,48.22541,37.26245,1,5
550996,2024-10-18,2024-10-18,47.853324,37.484174,1,17
550997,2024-10-18,2024-10-18,47.5,36.38,1,7
550998,2024-10-18,2024-10-18,47.34379,35.79457,1,7
550999,2024-10-19,2024-10-19,48.14708,37.30032,1,5
551003,2024-10-28,2024-10-28,47.01171,33.72987,1,6
551007,2024-10-28,2024-10-28,48.14,37.74,1,2
551008,2024-10-28,2024-10-28,49.5,36.5,1,2
551012,2024-10-19,2024-10-19,49.5294,37.71496,1,5
551013,2024-10-19,2024-10-19,49.16756,37.97801,1,5
551014,2024-10-19,2024-10-19,48.14,37.74,1,1
551015,2024-10-19,2024-10-19,48.397804,37.843767,1,1
551019,2024-10-19,2024-10-19,47.874642,37.343497,1,5
551020,2024-10-19,2024-10-19,49.56723,37.8322,1,17
551021,2024-10-19,2024-10-19,49.5294,37.71496,1,5
551022,2024-10-19,2024-10-19,49.57447,37.91537,1,1
551024,2024-10-19,2024-10-19,47.9648,37.43602,1,5
551025,2024-10-20,2024-10-20,48.221848,37.198509,1,1
551028,2024-10-29,2024-10-29,48.3,38.05,1,1
551036,2024-10-29,2024-10-29,48.14,37.74,1,2
551037,2024-10-29,2024-10-29,49.5,36.5,1,2
551038,2024-10-29,2024-10-29,46.6406,32.61589,1,1
551039,2024-10-29,2024-10-29,47.83972,35.14057,1,1
551052,2024-10-20,2024-10-20,48.0,38.0,1,1
551054,2024-10-20,2024-10-20,47.78172,37.07086,1,5
551055,2024-10-20,2024-10-20,47.874642,37.343497,1,12
551057,2024-10-20,2024-10-20,47.973271,37.3965,1,13
551058,2024-10-20,2024-10-20,47.9648,37.43602,1,1
551061,2024-10-21,2024-10-21,48.22541,37.26245,1,5
551067,2024-10-21,2024-10-21,48.22541,37.26245,1,10
551068,2024-10-21,2024-10-21,48.999497,37.967459,1,6
551069,2024-10-21,2024-10-21,48.48394,38.2481,1,2
551070,2024-10-21,2024-10-21,47.86651,37.40701,1,5
551072,2024-10-21,2024-10-21,48.20135,37.33929,1,5
551076,2024-10-30,2024-10-30,47.26863,35.22207,1,2
551077,2024-10-30,2024-10-30,46.74849,33.26632,1,1
551085,2024-10-30,2024-10-30,46.6406,32.61589,1,2
551086,2024-10-30,2024-10-30,49.5,36.5,1,2
551090,2024-10-30,2024-10-30,48.14,37.74,1,2
551186,2024-10-22,2024-10-22,47.874642,37.343497,1,6
551187,2024-10-22,2024-10-22,49.09226,37.96081,1,1
551192,2024-10-22,2024-10-22,49.5,36.5,1,7
551193,2024-10-22,2024-10-22,49.227116,37.983578,1,1
551194,2024-10-22,2024-10-22,47.987053,37.271787,1,6
551196,2024-10-23,2024-10-23,47.702784,37.201793,1,6
551197,2024-10-23,2024-10-23,49.5,36.5,1,7
551198,2024-10-23,2024-10-23,48.224167,37.599444,1,3
551199,2024-10-23,2024-10-23,49.66101,37.85898,1,5
551201,2024-10-24,2024-10-24,48.221848,37.198509,1,22
551203,2024-10-24,2024-10-24,49.5,36.5,1,1
551204,2024-10-24,2024-10-24,48.20849,37.43519,1,5
551205,2024-10-24,2024-10-24,48.20135,37.33929,1,5
551208,2024-10-24,2024-10-24,48.3534,37.83451,1,5
551218,2024-10-25,2024-10-25,48.63483,38.0246,1,1
551219,2024-10-25,2024-10-25,48.92,39.02,1,4
551221,2024-10-25,2024-10-25,47.83972,35.14057,1,6
551226,2024-10-26,2024-10-26,48.178318,37.630405,1,3
551227,2024-10-26,2024-10-26,47.838199,37.105957,1,1
551229,2024-10-26,2024-10-26,48.09823,37.36315,1,10
551230,2024-10-26,2024-10-26,48.221848,37.198509,1,2
551231,2024-10-26,2024-10-26,48.22541,37.26245,1,5
551232,2024-10-26,2024-10-26,48.24221,37.33707,1,1
551233,2024-10-26,2024-10-26,50.28508,36.45585,1,1
551234,2024-10-26,2024-10-26,48.644207,37.96638,1,4
551235,2024-10-26,2024-10-26,48.766929,37.517175,1,12
551236,2024-10-26,2024-10-26,49.06993,37.95459,1,11
551237,2024-10-27,2024-10-27,48.20135,37.33929,1,5
551252,2024-10-27,2024-10-27,49.635556,37.899167,1,22
551253,2024-10-27,2024-10-27,49.41029,38.15035,1,1
551254,2024-10-27,2024-10-27,48.676254,38.098621,1,21
551255,2024-10-27,2024-10-27,48.14708,37.30032,1,5
551256,2024-10-27,2024-10-27,48.0,38.0,1,1
551257,2024-10-27,2024-10-27,48.178318,37.630405,1,9
551258,2024-10-27,2024-10-27,48.3,38.05,1,14
551259,2024-10-27,2024-10-27,47.78172,37.07086,1,5
551260,2024-10-27,2024-10-27,47.7553,37.30208,1,1
551262,2024-10-28,2024-10-28,49.27293,38.02152,1,40
551268,2024-10-28,2024-10-28,49.5,36.5,1,3
551269,2024-10-28,2024-10-28,46.6406,32.61589,1,1
551271,2024-10-28,2024-10-28,48.3534,37.83451,1,10
551272,2024-10-28,2024-10-28,47.91591,37.45934,1,5
551273,2024-10-28,2024-10-28,47.874642,37.343497,1,23
551274,2024-10-28,2024-10-28,47.8815,37.35702,1,6
551275,2024-10-29,2024-10-29,50.29078,36.94108,1,7
551278,2024-10-29,2024-10-29,48.221848,37.198509,1,7
551279,2024-10-29,2024-10-29,47.8815,37.35702,1,1
551281,2024-10-29,2024-10-29,47.49493,36.713821,1,1
551284,2024-10-29,2024-10-29,48.14,37.74,1,3
551285,2024-10-29,2024-10-29,47.973271,37.3965,1,1
551286,2024-10-29,2024-10-29,48.592436,37.99993,1,2
551287,2024-10-29,2024-10-29,47.987053,37.271787,1,10
551288,2024-10-30,2024-10-30,50.29078,36.94108,1,1
551302,2024-10-30,2024-10-30,48.14708,37.30032,1,1
551304,2024-10-30,2024-10-30,48.14,37.74,1,6
551306,2024-10-31,2024-10-31,48.221848,37.198509,1,21
551310,2024-10-31,2024-10-31,48.0,38.0,1,1
551311,2024-10-31,2024-10-31,48.20135,37.33929,1,5
551315,2024-10-31,2024-10-31,47.874642,37.343497,1,5
551316,2024-10-31,2024-10-31,48.084002,37.317512,1,15
551317,2024-10-31,2024-10-31,48.287672,37.414568,1,5
551318,2024-10-31,2024-10-31,49.478827,38.211317,1,2
551319,2024-10-31,2024-10-31,47.702784,37.201793,1,1
551335,2024-10-01,2024-10-31,49.0,32.0,1,2007
551351,2024-10-01,2024-10-31,49.0,32.0,1,633
551435,2024-11-01,2024-11-01,48.14,37.74,1,2
551437,2024-11-01,2024-11-01,49.5,36.5,1,2
551438,2024-11-01,2024-11-01,46.6406,32.61589,1,2
551440,2024-11-01,2024-11-01,47.83972,35.14057,1,2
551459,2024-11-02,2024-11-02,49.5,36.5,1,2
551460,2024-11-02,2024-11-02,47.83972,35.14057,1,2
551461,2024-11-02,2024-11-02,46.6406,32.61589,1,2
551462,2024-11-02,2024-11-02,48.5,35.0,1,2
551463,2024-11-02,2024-11-02,48.14,37.74,1,2
551513,2024-11-03,2024-11-03,46.6406,32.61589,1,2
551514,2024-11-03,2024-11-03,48.5,35.0,1,2
551515,2024-11-03,2024-11-03,48.14,37.74,1,2
551516,2024-11-03,2024-11-03,48.14,37.74,1,2
551517,2024-11-03,2024-11-03,49.5,36.5,1,2
551518,2024-11-03,2024-11-03,48.14,37.74,1,2
551519,2024-11-03,2024-11-03,48.92,39.02,1,2
551520,2024-11-03,2024-11-03,49.5,36.5,1,2
551522,2024-11-04,2024-11-04,48.14,37.74,1,2
551523,2024-11-04,2024-11-04,49.5,36.5,1,2
551524,2024-11-04,2024-11-04,46.6406,32.61589,1,2
551525,2024-11-04,2024-11-04,47.83972,35.14057,1,2
551529,2024-11-05,2024-11-05,49.0142,38.3,1,2
551535,2024-11-06,2024-11-06,46.52973,32.52408,1,1
551541,2024-11-05,2024-11-05,47.83972,35.14057,1,2
551542,2024-11-05,2024-11-05,48.14,37.74,1,2
551543,2024-11-05,2024-11-05,48.14,37.74,1,2
551544,2024-11-05,2024-11-05,47.83972,35.14057,1,2
551545,2024-11-05,2024-11-05,49.5,36.5,1,2
551546,2024-11-05,2024-11-05,46.6406,32.61589,1,2
551547,2024-11-05,2024-11-05,51.0,34.0,1,2
551569,2024-11-06,2024-11-06,51.0,34.0,1,2
551570,2024-11-06,2024-11-06,46.6406,32.61589,1,2
551573,2024-11-06,2024-11-06,49.5,36.5,1,2
551574,2024-11-06,2024-11-06,47.83972,35.14057,1,2
551575,2024-11-06,2024-11-06,48.14,37.74,1,2
551576,2024-11-06,2024-11-06,48.14,37.74,1,2
551588,2024-11-08,2024-11-08,48.451029,37.955368,1,2
551591,2024-11-08,2024-11-08,48.3,38.05,1,1
551600,2024-11-02,2024-11-02,48.2688,37.31769,1,2
551602,2024-11-02,2024-11-02,47.973271,37.3965,1,2
551605,2024-11-02,2024-11-03,46.6406,32.61589,1,1
551607,2024-11-03,2024-11-03,48.30161,37.37398,1,2
551802,2024-11-01,2024-11-01,47.94495,37.12224,1,2
551803,2024-11-01,2024-11-01,48.14542,37.18449,1,1
551804,2024-11-01,2024-11-01,48.59348,37.85724,1,1
551805,2024-11-02,2024-11-02,46.71717,32.65697,1,1
551806,2024-11-02,2024-11-02,48.47236,37.76498,1,2
551808,2024-11-04,2024-11-04,46.705,32.68944,1,1
551810,2024-11-05,2024-11-05,47.84126,35.121166,1,8
551827,2024-11-05,2024-11-05,49.587105,37.708889,1,2
551855,2024-11-06,2024-11-06,47.17854,33.24989,1,1
551888,2024-11-06,2024-11-06,51.94765,33.78759,1,1
551889,2024-11-06,2024-11-06,46.63695,32.61458,1,1
551892,2024-11-07,2024-11-07,47.84126,35.121166,1,10
551935,2024-11-07,2024-11-08,46.466667,30.733333,1,2
551938,2024-11-07,2024-11-08,46.6406,32.61589,1,1
551942,2024-11-08,2024-11-08,46.63695,32.61458,1,1
551944,2024-11-08,2024-11-08,46.570878,32.145303,1,1
551947,2024-11-08,2024-11-08,46.842916,33.432214,1,1
551948,2024-11-08,2024-11-08,47.987053,37.271787,1,1
551952,2024-11-08,2024-11-09,46.466667,30.733333,1,1
551974,2024-11-09,2024-11-09,48.13497,37.14024,1,1
551980,2024-11-09,2024-11-09,49.706668,37.610816,1,2
551982,2024-11-10,2024-11-10,51.95227,33.93572,1,1
552008,2024-11-04,2024-11-04,48.15113,37.2494,1,2
552022,2024-11-05,2024-11-05,47.973271,37.3965,1,2
552023,2024-11-05,2024-11-05,48.22541,37.26245,1,2
552027,2024-11-06,2024-11-06,50.24047,36.79312,1,2
552029,2024-11-07,2024-11-07,48.853912,37.776629,1,2
552032,2024-11-07,2024-11-07,48.23401,37.27637,1,2
552554,2024-11-08,2024-11-08,48.01,37.30175,1,2
552555,2024-11-08,2024-11-08,48.2688,37.31769,1,2
552560,2024-11-09,2024-11-09,48.22541,37.26245,1,2
552563,2024-11-09,2024-11-09,50.29078,36.94108,1,2
552590,2024-11-10,2024-11-10,48.30161,37.37398,1,2
552591,2024-11-11,2024-11-11,46.72185,32.81139,1,1
552593,2024-11-11,2024-11-11,47.56826,34.39126,1,2
552596,2024-11-11,2024-11-11,48.17016,37.20351,1,2
552597,2024-11-11,2024-11-11,48.01,37.30175,1,2
